Order_ID,Order_Date,Region,Sales_Channel,Product_Category,Payment_Method,Units_Sold,Unit_Price,Discount,Customer_Rating,Delivery_Days,Inventory_Available,Gross_Sales,Net_Sales,Cost,Profit,Profit_Margin
RET-50831,2024-11-04 23:18:21.223581760,North,Store,Clothing,Cash,6,719.11,0.15,4.8,2.0,155,4314.66,3667.46,2196.36,1471.1,40.11
RET-50832,2024-11-05 18:47:39.176863184,North,Online,Furniture,Cash,1,455.67,0.0,4.6,,207,455.67,455.67,305.54,150.13,32.95
RET-50833,2024-11-06 14:16:57.130144608,North,Online,Furniture,Cash,13,1923.59,0.1,3.9,3.0,102,25006.67,22506.0,18117.09,4388.91,19.5
RET-50834,2024-11-07 09:46:15.083426032,East,Online,Furniture,Cash,11,1808.23,0.05,4.5,5.0,98,19890.53,18896.0,14457.34,4438.66,23.49
RET-50835,2024-11-08 05:15:33.036707456,North,Online,Electronics,Cash,13,1613.61,0.0,2.6,4.0,129,20976.93,20976.93,12456.22,8520.71,40.62
RET-50836,2024-11-09 00:44:50.989988880,West,Store,Office Supplies,Net Banking,8,825.89,0.15,4.1,3.0,200,6607.12,5616.05,4320.44,1295.61,23.07
RET-50837,2024-11-09 20:14:08.943270304,South,Store,Office Supplies,Credit Card,14,2513.93,0.05,4.3,3.0,20,35195.02,33435.27,20924.93,12510.34,37.42
RET-50838,2024-11-10 15:43:26.896551728,East,Store,Beauty,Net Banking,2,10476.29,0.1,4.1,4.0,62,20952.58,18857.32,11035.39,7821.93,41.48
RET-50839,2024-11-11 11:12:44.849833152,South,Store,Clothing,Credit Card,6,1280.68,0.05,4.5,5.0,39,7684.08,7299.88,4681.83,2618.05,35.86
RET-50840,2024-11-12 06:42:02.803114576,South,Online,Electronics,Credit Card,8,1622.6,0.05,4.5,6.0,242,12980.8,12331.76,7347.75,4984.01,40.42
RET-50841,2024-11-13 02:11:20.756395992,South,Online,Beauty,UPI,7,683.68,0.15,3.1,4.0,93,4785.76,4067.9,2373.22,1694.68,41.66
RET-50842,2024-11-13 21:40:38.709677416,South,Store,Furniture,UPI,1,687.46,0.15,4.3,7.0,132,687.46,584.34,442.13,142.21,24.34
RET-50843,2024-11-14 17:09:56.662958840,West,Wholesale,Furniture,Net Banking,2,3553.62,0.0,3.6,1.0,112,7107.24,7107.24,4799.51,2307.73,32.47
RET-50844,2024-11-15 12:39:14.616240264,South,Online,Furniture,Debit Card,7,4946.3,0.1,4.8,7.0,48,34624.1,31161.69,25270.36,5891.33,18.91
RET-50845,2024-11-16 08:08:32.569521688,East,Online,Electronics,Debit Card,12,981.68,0.0,4.2,1.0,50,11780.16,11780.16,8287.69,3492.47,29.65
RET-50846,2024-11-17 03:37:50.522803112,West,Store,Electronics,Net Banking,9,754.78,0.0,4.7,3.0,249,6793.02,6793.02,5503.75,1289.27,18.98
RET-50847,2024-11-17 23:07:08.476084536,,Online,Electronics,Net Banking,5,635.73,0.0,5.0,4.0,245,3178.65,3178.65,2096.22,1082.43,34.05
RET-50848,2024-11-18 18:36:26.429365960,East,Online,Furniture,Net Banking,12,775.72,0.15,4.8,3.0,201,9308.64,7912.34,5331.44,2580.9,32.62
RET-50849,2024-11-19 14:05:44.382647384,South,Wholesale,Clothing,UPI,13,1186.54,0.15,2.6,8.0,93,15425.02,13111.27,10707.33,2403.94,18.33
RET-50850,2024-11-20 09:35:02.335928808,North,Online,Furniture,Credit Card,5,514.02,0.05,3.3,3.0,156,2570.1,2441.59,1893.0,548.59,22.47
RET-50851,2024-11-21 05:04:20.289210232,North,Store,Clothing,UPI,13,725.63,0.0,4.0,8.0,25,9433.19,9433.19,5486.25,3946.94,41.84
RET-50852,2024-11-22 00:33:38.242491656,South,Online,Beauty,Credit Card,4,2102.85,0.0,4.2,1.0,173,8411.4,8411.4,5124.01,3287.39,39.08
RET-50853,2024-11-22 20:02:56.195773080,South,Wholesale,Beauty,Credit Card,9,1025.56,0.0,4.1,1.0,47,9230.04,9230.04,6838.38,2391.66,25.91
RET-50854,2024-11-23 15:32:14.149054504,South,Wholesale,Beauty,Debit Card,5,689.83,0.15,4.0,5.0,188,3449.15,2931.78,1938.73,993.05,33.87
RET-50855,2024-11-24 11:01:32.102335928,West,Store,Clothing,UPI,11,535.08,0.05,4.6,2.0,236,5885.88,5591.59,2759.54,2832.05,50.65
RET-50856,2024-11-25 06:30:50.055617352,South,Wholesale,Office Supplies,Net Banking,1,2268.05,0.0,3.5,2.0,29,2268.05,2268.05,1846.41,421.64,18.59
RET-50857,2024-11-26 02:00:08.008898776,East,Wholesale,Electronics,Cash,1,579.28,0.15,4.3,4.0,24,579.28,492.39,322.46,169.93,34.51
RET-50858,2024-11-26 21:29:25.962180200,West,Store,Beauty,Cash,14,1037.08,0.15,3.8,,215,14519.12,12341.25,6853.27,5487.98,44.47
RET-50859,2024-11-27 16:58:43.915461624,East,Store,Furniture,Net Banking,3,2166.44,0.05,4.7,3.0,216,6499.32,6174.35,4416.55,1757.8,28.47
RET-50860,2024-11-28 12:28:01.868743048,West,Wholesale,Office Supplies,Credit Card,13,1609.12,0.05,4.2,3.0,21,20918.56,19872.63,15018.07,4854.56,24.43
RET-50861,2024-11-29 07:57:19.822024472,West,Store,Office Supplies,Cash,10,1371.15,0.05,3.3,4.0,73,13711.5,13025.92,7785.23,5240.69,40.23
RET-50862,2024-11-30 03:26:37.775305896,South,Store,Office Supplies,Debit Card,9,1379.69,0.1,3.3,5.0,20,12417.21,11175.49,8064.2,3111.29,27.84
RET-50863,2024-11-30 22:55:55.728587320,South,Store,Beauty,Cash,11,616.5,0.05,5.0,6.0,219,6781.5,6442.42,3673.75,2768.67,42.98
RET-50864,2024-12-01 18:25:13.681868744,East,Store,Beauty,Credit Card,2,713.96,0.05,4.5,4.0,11,1427.92,1356.52,1019.8,336.72,24.82
RET-50865,2024-12-02 13:54:31.635150168,North,Online,Electronics,Credit Card,1,841.96,0.15,4.5,2.0,89,841.96,715.67,457.96,257.71,36.01
RET-50866,2024-12-03 09:23:49.588431592,North,Online,Beauty,Net Banking,2,178.14,0.0,3.7,3.0,247,356.28,356.28,207.75,148.53,41.69
RET-50867,2024-12-04 04:53:07.541713016,North,Online,Clothing,Debit Card,1,868.72,0.0,3.8,3.0,216,868.72,868.72,420.96,447.76,51.54
RET-50868,2024-12-05 00:22:25.494994440,South,Online,Office Supplies,UPI,14,1065.73,0.0,2.6,6.0,39,14920.22,14920.22,8887.88,6032.34,40.43
RET-50869,2024-12-05 19:51:43.448275864,East,Online,Electronics,Net Banking,7,1077.32,0.0,4.5,2.0,120,7541.24,7541.24,3818.84,3722.4,49.36
RET-50870,2024-12-06 15:21:01.401557288,East,Store,Electronics,Credit Card,2,1049.82,0.0,4.0,6.0,71,2099.64,2099.64,1280.31,819.33,39.02
RET-50871,2024-12-07 10:50:19.354838712,East,Store,Beauty,UPI,5,1297.1,0.15,4.8,2.0,11,6485.5,5512.68,3719.66,1793.02,32.53
RET-50872,2024-12-08 06:19:37.308120136,South,Store,Office Supplies,Net Banking,3,1353.53,0.15,4.9,5.0,113,4060.59,3451.5,2478.98,972.52,28.18
RET-50873,2024-12-09 01:48:55.261401560,North,Store,Furniture,Cash,13,3268.99,0.2,4.1,4.0,150,42496.87,33997.5,20826.05,13171.45,38.74
RET-50874,2024-12-09 21:18:13.214682984,South,Online,Electronics,Cash,11,1257.96,0.05,4.3,6.0,138,13837.56,13145.68,8987.61,4158.07,31.63
RET-50875,2024-12-10 16:47:31.167964408,West,Store,Electronics,UPI,1,1976.16,0.2,4.7,6.0,61,1976.16,1580.93,1022.6,558.33,35.32
RET-50876,2024-12-11 12:16:49.121245832,East,Online,Beauty,UPI,5,776.01,0.15,3.8,4.0,196,3880.05,3298.04,2442.49,855.55,25.94
RET-50877,2024-12-12 07:46:07.074527256,East,Online,Beauty,Credit Card,10,1407.72,0.05,4.6,3.0,229,14077.2,13373.34,9091.63,4281.71,32.02
RET-50878,2024-12-13 03:15:25.027808680,North,Online,Office Supplies,UPI,6,1376.92,0.1,2.8,6.0,177,8261.52,7435.37,4675.84,2759.53,37.11
RET-50879,2024-12-13 22:44:42.981090104,South,Wholesale,Clothing,UPI,4,985.69,0.1,4.4,3.0,103,3942.76,3548.48,2473.62,1074.86,30.29
RET-50880,2024-12-14 18:14:00.934371528,South,Store,Clothing,Net Banking,6,378.53,0.0,3.8,5.0,199,2271.18,2271.18,1314.85,956.33,42.11
RET-50881,2024-12-15 13:43:18.887652952,North,Online,Electronics,Cash,6,479.19,0.15,4.1,5.0,247,2875.14,2443.87,1928.22,515.65,21.1
RET-50882,2024-12-16 09:12:36.840934368,East,Wholesale,Furniture,Cash,10,1530.11,0.1,3.3,4.0,229,15301.1,13770.99,10839.81,2931.18,21.29
RET-50883,2024-12-17 04:41:54.794215792,West,Online,Office Supplies,Net Banking,8,1107.46,0.05,3.5,3.0,11,8859.68,8416.7,4708.02,3708.68,44.06
RET-50884,2024-12-18 00:11:12.747497216,East,Online,Office Supplies,Net Banking,7,976.99,0.1,3.6,6.0,51,6838.93,6155.04,4432.02,1723.02,27.99
RET-50885,2024-12-18 19:40:30.700778640,North,Store,Furniture,Cash,9,739.0,0.1,4.0,5.0,114,6651.0,5985.9,3139.44,2846.46,47.55
RET-50886,2024-12-19 15:09:48.654060064,West,Store,Beauty,Net Banking,12,1215.83,0.0,3.5,3.0,220,14589.96,14589.96,10160.15,4429.81,30.36
RET-50887,2024-12-20 10:39:06.607341488,North,Online,Beauty,Credit Card,2,1662.67,0.05,3.0,2.0,94,3325.34,3159.07,2587.02,572.05,18.11
RET-50888,2024-12-21 06:08:24.560622912,North,Store,Beauty,UPI,7,3830.07,0.0,5.0,6.0,120,26810.49,26810.49,18950.56,7859.93,29.32
RET-50889,2024-12-22 01:37:42.513904336,North,Store,Clothing,Debit Card,11,1141.1,0.05,4.4,8.0,45,12552.1,11924.5,7856.35,4068.15,34.12
RET-50890,2024-12-22 21:07:00.467185760,West,Wholesale,Clothing,Credit Card,5,1029.3,0.05,3.4,4.0,148,5146.5,4889.18,2919.81,1969.37,40.28
RET-50891,2024-12-23 16:36:18.420467184,East,Store,Electronics,Debit Card,13,1376.63,0.0,3.8,4.0,173,17896.19,17896.19,14620.75,3275.44,18.3
RET-50892,2024-12-24 12:05:36.373748608,North,Online,Beauty,Cash,3,2457.33,0.0,3.9,6.0,22,7371.99,7371.99,4485.2,2886.79,39.16
RET-50893,2024-12-25 07:34:54.327030032,West,Online,Furniture,Credit Card,1,5155.93,0.0,,3.0,146,5155.93,5155.93,3146.81,2009.12,38.97
RET-50894,2024-12-26 03:04:12.280311456,East,Online,Office Supplies,Credit Card,11,1664.93,0.1,3.4,2.0,109,18314.23,16482.81,10708.47,5774.34,35.03
RET-50895,2024-12-26 22:33:30.233592880,West,Online,Office Supplies,Net Banking,11,456.79,0.15,3.5,6.0,194,5024.69,4270.99,3153.57,1117.42,26.16
RET-50896,2024-12-27 18:02:48.186874304,South,Online,Clothing,Credit Card,4,1180.2,0.05,4.5,4.0,212,4720.8,4484.76,2315.96,2168.8,48.36
RET-50897,2024-12-28 13:32:06.140155728,South,Online,Beauty,,14,556.89,0.05,5.0,7.0,106,7796.46,7406.64,4232.35,3174.29,42.86
RET-50898,2024-12-29 09:01:24.093437152,West,Store,Office Supplies,Net Banking,9,623.0,0.15,4.5,5.0,104,5607.0,4765.95,3224.44,1541.51,32.34
RET-50899,2024-12-30 04:30:42.046718576,North,Wholesale,Electronics,UPI,1,3760.69,0.05,4.0,6.0,121,3760.69,3572.66,1942.81,1629.85,45.62
RET-50900,2024-12-31 00:00:00.000000000,North,Wholesale,Office Supplies,Cash,9,929.99,0.1,3.1,3.0,122,8369.91,7532.92,4967.42,2565.5,34.06
RET-50021,2023-01-17 05:45:59.065628476,East,Store,Clothing,Cash,3,1067.16,0.1,4.0,4.0,93,3201.48,2881.33,2306.36,574.97,19.96
RET-50121,2023-04-08 10:35:54.393770857,East,Store,Beauty,Net Banking,13,1160.68,0.1,3.6,5.0,58,15088.84,13579.96,8016.89,5563.07,40.97
RET-50451,2024-01-01 09:44:38.976640712,East,Online,Beauty,Debit Card,6,1034.87,0.05,4.0,4.0,228,6209.22,5898.76,3104.42,2794.34,47.37
RET-50701,2024-07-22 09:49:27.296996664,East,Online,Clothing,UPI,11,700.56,0.05,3.0,5.0,129,7706.16,7320.85,4433.93,2886.92,39.43
